ticker,expiry,option_type,strike,bid,ask,mid,lastPrice,volume,openInterest,impliedVolatility,days_to_expiry,T_years,log_moneyness,contractSymbol,spot,q,r_cc
SPY,2026-09-04,call,718.0,58.98,61.68,60.33,58.69,1.0,51,0.28162339477539056,21,0.057534246575342465,-0.07812103410009803,SPY260904C00718000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,720.0,57.45,59.64,58.545,58.11,1.0,205,0.2735058001708984,21,0.057534246575342465,-0.07533939113822125,SPY260904C00720000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,721.0,56.04,58.73,57.385,55.76,3.0,10,0.2722240747070312,21,0.057534246575342465,-0.07395146586337313,SPY260904C00721000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,722.0,55.06,57.75,56.405,54.45,1.0,26,0.2691723474121094,21,0.057534246575342465,-0.07256546425549593,SPY260904C00722000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,723.0,54.09,56.79,55.44,57.31,22.0,26,0.26654786193847657,21,0.057534246575342465,-0.07118138098955755,SPY260904C00723000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,724.0,53.11,55.81,54.46,40.27,2.0,42,0.2634656173706055,21,0.057534246575342465,-0.06979921076260583,SPY260904C00724000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,725.0,52.13,54.83,53.480000000000004,53.94,1.0,77,0.26032233825683593,21,0.057534246575342465,-0.06841894829364749,SPY260904C00725000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,726.0,51.16,53.85,52.504999999999995,52.75,1.0,11,0.2572095764160156,21,0.057534246575342465,-0.06704058832352613,SPY260904C00726000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,728.0,49.22,51.92,50.57,46.46,2.0,20,0.2515943981933594,21,0.057534246575342465,-0.06428955495163628,SPY260904C00728000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,729.0,48.66,50.87,49.765,52.66,1.0,125,0.24677266906738282,21,0.057534246575342465,-0.06291687113966407,SPY260904C00729000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,730.0,47.28,49.97,48.625,49.87,1.0,58,0.2454299090576172,21,0.057534246575342465,-0.06154606900588536,SPY260904C00730000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,731.0,46.26,49.0,47.629999999999995,42.19,11.0,46,0.24243921630859372,21,0.057534246575342465,-0.06017714339854374,SPY260904C00731000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,732.0,45.73,47.97,46.849999999999994,46.93,1.0,119,0.23804472900390622,21,0.057534246575342465,-0.058810089187010646,SPY260904C00732000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,733.0,44.82,47.0,45.91,43.18,150.0,160,0.23502351898193358,21,0.057534246575342465,-0.05744490126167067,SPY260904C00733000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,734.0,43.81,46.04,44.925,39.95,200.0,374,0.23218541259765624,21,0.057534246575342465,-0.05608157453380666,SPY260904C00734000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,735.0,42.84,45.08,43.96,43.74,2.0,697,0.2293167889404297,21,0.057534246575342465,-0.05472010393548552,SPY260904C00735000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,736.0,41.9,44.12,43.01,43.21,7.0,313,0.2264481652832031,21,0.057534246575342465,-0.05336048441944603,SPY260904C00736000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,737.0,40.94,43.17,42.055,44.39,2.0,301,0.22373212799072262,21,0.057534246575342465,-0.05200271095898563,SPY260904C00737000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,738.0,39.99,41.2,40.595,38.86,115.0,223,0.1986469296264648,21,0.057534246575342465,-0.05064677854784969,SPY260904C00738000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,739.0,39.06,40.25,39.655,36.89,2.0,502,0.19617503051757812,21,0.057534246575342465,-0.04929268220012049,SPY260904C00739000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,740.0,38.12,39.3,38.709999999999994,41.65,5.0,1511,0.19370313140869144,21,0.057534246575342465,-0.047940416950106784,SPY260904C00740000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,741.0,37.19,38.35,37.769999999999996,38.09,8.0,532,0.19117019775390626,21,0.057534246575342465,-0.046589977852235294,SPY260904C00741000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,742.0,36.23,37.41,36.81999999999999,37.07,4.0,915,0.1887898504638672,21,0.057534246575342465,-0.0452413599809418,SPY260904C00742000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,743.0,35.29,36.48,35.885,36.45,10.0,613,0.18659260681152345,21,0.057534246575342465,-0.043894558430563044,SPY260904C00743000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,744.0,34.32,35.53,34.925,35.62,1.0,289,0.1839070867919922,21,0.057534246575342465,-0.0425495683152303,SPY260904C00744000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,745.0,33.41,34.6,34.004999999999995,34.65,5.0,375,0.18158777404785154,21,0.057534246575342465,-0.041206384768762726,SPY260904C00745000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,746.0,32.45,33.67,33.06,31.85,13.0,718,0.1792379440307617,21,0.057534246575342465,-0.03986500294456135,SPY260904C00746000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,747.0,31.54,32.74,32.14,33.97,3.0,489,0.17682707946777343,21,0.057534246575342465,-0.03852541801550485,SPY260904C00747000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,748.0,30.63,31.82,31.225,31.37,4.0,741,0.17453828399658206,21,0.057534246575342465,-0.03718762517384499,SPY260904C00748000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,749.0,30.33,30.85,30.59,32.6,1.0,798,0.1712119012451172,21,0.057534246575342465,-0.03585161963110271,SPY260904C00749000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,750.0,28.34,30.39,29.365000000000002,29.48,6.0,1122,0.17737639038085937,21,0.057534246575342465,-0.03451739661796614,SPY260904C00750000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,751.0,27.47,30.18,28.825,28.83,198.0,336,0.1873250213623047,21,0.057534246575342465,-0.033184951384187485,SPY260904C00751000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,752.0,26.53,29.28,27.905,28.3,3.0,345,0.1848226049804687,21,0.057534246575342465,-0.03185427919848236,SPY260904C00752000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,753.0,25.67,28.39,27.03,29.34,2.0,192,0.18244225769042968,21,0.057534246575342465,-0.03052537534842868,SPY260904C00753000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,754.0,24.79,27.5,26.145,28.31,198.0,292,0.17993984130859375,21,0.057534246575342465,-0.029198235140366145,SPY260904C00754000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,755.0,24.38,26.54,25.46,25.54,11.0,640,0.1762472512817383,21,0.057534246575342465,-0.027872853899297473,SPY260904C00755000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,756.0,24.21,24.4,24.305,24.66,1188.0,8689,0.15287102020263676,21,0.057534246575342465,-0.026549226968789252,SPY260904C00756000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,757.0,22.13,24.8,23.465,23.59,250.0,302,0.1715781085205078,21,0.057534246575342465,-0.025227349710873433,SPY260904C00757000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,758.0,22.18,23.94,23.060000000000002,22.89,257.0,461,0.16928931304931644,21,0.057534246575342465,-0.02390721750595051,SPY260904C00758000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,759.0,20.45,23.09,21.77,23.17,3.0,785,0.16703103485107423,21,0.057534246575342465,-0.022588825752692315,SPY260904C00759000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,760.0,19.57,22.02,20.795,21.26,31.0,1203,0.1613243048095703,21,0.057534246575342465,-0.021272169867945435,SPY260904C00760000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,761.0,18.86,21.42,20.14,20.12,224.0,405,0.16272809936523439,21,0.057534246575342465,-0.019957245286636435,SPY260904C00761000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,762.0,18.06,20.6,19.33,19.47,212.0,379,0.1606224075317383,21,0.057534246575342465,-0.01864404746167596,SPY260904C00762000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,763.0,18.34,18.53,18.435000000000002,18.72,76.0,8185,0.13984014465332031,21,0.057534246575342465,-0.017332571863865186,SPY260904C00763000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,764.0,16.31,18.98,17.645,17.43,19.0,717,0.1563652479553223,21,0.057534246575342465,-0.016022813981801772,SPY260904C00764000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,765.0,16.24,18.2,17.22,17.17,49.0,614,0.15448843566894532,21,0.057534246575342465,-0.014714769321786385,SPY260904C00765000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,766.0,14.77,17.42,16.095,16.2,231.0,444,0.1524742956542969,21,0.057534246575342465,-0.013408433407730883,SPY260904C00766000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,767.0,14.01,16.67,15.34,15.87,4.0,385,0.15076532836914067,21,0.057534246575342465,-0.012103801781066067,SPY260904C00767000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,768.0,13.34,15.85,14.594999999999999,14.93,3.0,339,0.1479272219848633,21,0.057534246575342465,-0.010800870000650047,SPY260904C00768000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,769.0,12.6,15.11,13.855,14.37,83.0,318,0.1460351510620117,21,0.057534246575342465,-0.009499633642678198,SPY260904C00769000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,770.0,12.74,13.55,13.145,13.1,124.0,1352,0.13286694778442382,21,0.057534246575342465,-0.008200088300592712,SPY260904C00770000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,771.0,12.05,12.87,12.46,12.61,95.0,1258,0.13158522232055664,21,0.057534246575342465,-0.006902229584992715,SPY260904C00771000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,772.0,11.34,11.98,11.66,11.91,57.0,788,0.12729754547119143,21,0.057534246575342465,-0.0056060531235459935,SPY260904C00772000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,773.0,11.03,11.52,11.274999999999999,11.18,31.0,335,0.12859452957153317,21,0.057534246575342465,-0.004311554560900275,SPY260904C00773000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,774.0,10.07,10.86,10.465,10.49,70.0,1384,0.12700763137817384,21,0.057534246575342465,-0.00301872955859508,SPY260904C00774000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,775.0,9.77,10.16,9.965,9.82,279.0,1038,0.12468831863403321,21,0.057534246575342465,-0.0017275737949752719,SPY260904C00775000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,776.0,9.15,9.25,9.2,9.22,273.0,698,0.11939357177734375,21,0.057534246575342465,-0.00043808296510347664,SPY260904C00776000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,777.0,8.57,8.66,8.615,8.65,429.0,1049,0.11811184631347656,21,0.057534246575342465,0.0008497472193252538,SPY260904C00777000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,778.0,8.0,8.1,8.05,8.2,380.0,768,0.11696744857788086,21,0.057534246575342465,0.002135921030069344,SPY260904C00778000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,779.0,7.46,7.55,7.505,7.58,461.0,316,0.1157314990234375,21,0.057534246575342465,0.0034204427224261563,SPY260904C00779000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,780.0,6.96,7.03,6.995,7.27,458.0,1298,0.11463287719726564,21,0.057534246575342465,0.004703316535315243,SPY260904C00780000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,781.0,6.44,6.54,6.49,6.48,273.0,481,0.11368684173583984,21,0.057534246575342465,0.005984546691363716,SPY260904C00781000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,782.0,5.97,6.06,6.015,6.11,86.0,573,0.11261873718261718,21,0.057534246575342465,0.007264137396988761,SPY260904C00782000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,783.0,5.52,5.61,5.5649999999999995,5.55,151.0,417,0.1116727017211914,21,0.057534246575342465,0.008542092842480932,SPY260904C00783000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,784.0,5.09,5.18,5.135,5.34,70.0,469,0.11075718353271484,21,0.057534246575342465,0.009818417202085608,SPY260904C00784000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,785.0,4.7,4.77,4.734999999999999,4.78,570.0,1697,0.10984166534423828,21,0.057534246575342465,0.011093114634086122,SPY260904C00785000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,786.0,4.3,4.38,4.34,4.52,167.0,409,0.10892614715576171,21,0.057534246575342465,0.012366189280884383,SPY260904C00786000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,787.0,3.94,4.02,3.9799999999999995,4.13,236.0,1345,0.10816321533203124,21,0.057534246575342465,0.013637645269080996,SPY260904C00787000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,788.0,3.6,3.68,3.64,3.79,116.0,1038,0.10740028350830078,21,0.057534246575342465,0.014907486709556824,SPY260904C00788000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,789.0,3.29,3.34,3.315,3.45,125.0,973,0.10636269622802735,21,0.057534246575342465,0.016175717697552088,SPY260904C00789000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,790.0,3.0,3.04,3.02,3.02,268.0,1811,0.10563028167724609,21,0.057534246575342465,0.017442342312744955,SPY260904C00790000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,791.0,2.72,2.76,2.74,2.81,83.0,575,0.10492838439941406,21,0.057534246575342465,0.01870736461933158,SPY260904C00791000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,792.0,2.46,2.5,2.48,2.59,84.0,613,0.10428752166748045,21,0.057534246575342465,0.01997078866610371,SPY260904C00792000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,793.0,2.22,2.27,2.245,2.27,49.0,865,0.1038602798461914,21,0.057534246575342465,0.02123261848652577,SPY260904C00793000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,794.0,2.02,2.04,2.0300000000000002,2.03,180.0,825,0.10312786529541014,21,0.057534246575342465,0.022492858098813438,SPY260904C00794000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,795.0,1.81,1.84,1.8250000000000002,1.84,228.0,2847,0.10267010620117187,21,0.057534246575342465,0.023751511506009765,SPY260904C00795000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,796.0,1.63,1.66,1.645,1.65,199.0,884,0.10230389892578123,21,0.057534246575342465,0.025008582696060808,SPY260904C00796000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,797.0,1.46,1.49,1.475,1.55,63.0,514,0.10187665710449219,21,0.057534246575342465,0.026264075641892762,SPY260904C00797000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,798.0,1.31,1.34,1.3250000000000002,1.4,17.0,486,0.10163251892089843,21,0.057534246575342465,0.027517994301486638,SPY260904C00798000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,799.0,1.17,1.2,1.185,1.21,36.0,622,0.10129682891845701,21,0.057534246575342465,0.028770342617952468,SPY260904C00799000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,800.0,1.05,1.07,1.06,1.06,1460.0,1973,0.10090010437011719,21,0.057534246575342465,0.03002112451960503,SPY260904C00800000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,801.0,0.94,0.96,0.95,0.96,34.0,782,0.10077803527832031,21,0.057534246575342465,0.0312703439200371,SPY260904C00801000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,802.0,0.84,0.86,0.85,0.86,41.0,473,0.10071700073242187,21,0.057534246575342465,0.03251800471819231,SPY260904C00802000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,803.0,0.75,0.77,0.76,0.78,54.0,826,0.10065596618652344,21,0.057534246575342465,0.03376411079843941,SPY260904C00803000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,804.0,0.67,0.69,0.6799999999999999,0.69,33.0,530,0.10065596618652344,21,0.057534246575342465,0.03500866603064426,SPY260904C00804000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,805.0,0.6,0.62,0.61,0.62,273.0,1502,0.10077803527832031,21,0.057534246575342465,0.03625167427024119,SPY260904C00805000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,806.0,0.54,0.55,0.545,0.55,67.0,570,0.100594931640625,21,0.057534246575342465,0.03749313935830604,SPY260904C00806000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,807.0,0.48,0.5,0.49,0.49,60.0,232,0.1010832080078125,21,0.057534246575342465,0.03873306512162648,SPY260904C00807000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,808.0,0.43,0.45,0.44,0.45,428.0,294,0.10132734619140624,21,0.057534246575342465,0.039971455372773204,SPY260904C00808000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,809.0,0.39,0.4,0.395,0.4,93.0,213,0.10132734619140624,21,0.057534246575342465,0.04120831391016945,SPY260904C00809000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,810.0,0.35,0.36,0.355,0.37,450.0,658,0.10157148437499999,21,0.057534246575342465,0.04244364451816214,SPY260904C00810000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,811.0,0.32,0.33,0.325,0.4,24.0,331,0.10218182983398436,21,0.057534246575342465,0.043677450967090754,SPY260904C00811000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,812.0,0.29,0.3,0.295,0.3,572.0,384,0.10267010620117187,21,0.057534246575342465,0.04490973701335572,SPY260904C00812000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,813.0,0.26,0.27,0.265,0.51,6.0,663,0.10303631347656249,21,0.057534246575342465,0.04614050639948829,SPY260904C00813000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,814.0,0.24,0.25,0.245,0.24,36.0,31,0.10389079711914062,21,0.057534246575342465,0.04736976285421814,SPY260904C00814000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,815.0,0.22,0.23,0.225,0.22,284.0,209,0.10450114257812498,21,0.057534246575342465,0.048597510092540486,SPY260904C00815000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,816.0,0.2,0.21,0.20500000000000002,0.21,8.0,222,0.10511148803710937,21,0.057534246575342465,0.04982375181578472,SPY260904C00816000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,817.0,0.18,0.19,0.185,0.51,4.0,51,0.1054776953125,21,0.057534246575342465,0.05104849171168074,SPY260904C00817000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,818.0,0.17,0.18,0.175,0.17,8.0,240,0.10669838623046876,21,0.057534246575342465,0.05227173345442484,SPY260904C00818000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,819.0,0.15,0.16,0.155,0.29,170.0,160,0.1069425244140625,21,0.057534246575342465,0.05349348070474714,SPY260904C00819000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,820.0,0.14,0.15,0.14500000000000002,0.14,49.0,511,0.1079190771484375,21,0.057534246575342465,0.05471373710997666,SPY260904C00820000,776.3400268554688,0.009692917716067896,0.037969931251628626
