ticker,expiry,option_type,strike,bid,ask,mid,lastPrice,volume,openInterest,impliedVolatility,days_to_expiry,T_years,log_moneyness,contractSymbol,spot,q,r_cc
AAPL,2026-12-18,call,245.0,65.15,67.7,66.42500000000001,67.0,2.0,388,0.4185849157714844,126,0.3452054794520548,-0.22209808312774565,AAPL261218C00245000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,250.0,60.8,63.1,61.95,61.85,104.0,15126,0.40201403656005863,126,0.3452054794520548,-0.20189537581022615,AAPL261218C00250000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,255.0,56.2,58.4,57.3,54.24,1.0,4677,0.38269660278320305,126,0.3452054794520548,-0.18209274851404653,AAPL261218C00255000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,260.0,51.85,54.65,53.25,52.49,4.0,7097,0.38196418823242184,126,0.3452054794520548,-0.1626746626569449,AAPL261218C00260000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,265.0,47.65,50.4,49.025,45.83,48.0,2187,0.36939107177734376,126,0.3452054794520548,-0.1436264676862504,AAPL261218C00265000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,270.0,43.55,46.2,44.875,44.07,5.0,7250,0.35654329986572264,126,0.3452054794520548,-0.12493433467409783,AAPL261218C00270000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,275.0,39.55,41.65,40.599999999999994,40.08,3.0,2211,0.3364324169921875,126,0.3452054794520548,-0.10658519600590138,AAPL261218C00275000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,280.0,35.8,38.05,36.925,36.58,1.0,6994,0.33100034240722653,126,0.3452054794520548,-0.08856669050322304,AAPL261218C00280000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,285.0,32.15,34.3,33.224999999999994,33.24,1.0,2145,0.3210822286987304,126,0.3452054794520548,-0.07086711340382208,AAPL261218C00285000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,290.0,29.1,31.3,30.200000000000003,30.23,15.0,14457,0.3205024005126953,126,0.3452054794520548,-0.053475370691952864,AAPL261218C00290000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,295.0,26.0,27.55,26.775,26.8,89.0,3437,0.30652548950195313,126,0.3452054794520548,-0.03638093733265284,AAPL261218C00295000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,300.0,23.25,23.9,23.575,23.61,303.0,24374,0.29206030212402334,126,0.3452054794520548,-0.01957381901627157,AAPL261218C00300000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,305.0,20.45,21.2,20.825,20.7,83.0,4717,0.2886728848266601,126,0.3452054794520548,-0.003044517065060977,AAPL261218C00305000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,310.0,18.15,18.55,18.35,18.26,105.0,6780,0.2834239138793945,126,0.3452054794520548,0.013216003806719358,AAPL261218C00310000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,315.0,15.85,16.1,15.975000000000001,15.85,79.0,3907,0.2783122706604004,126,0.3452054794520548,0.02921634515316052,AAPL261218C00315000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,320.0,13.7,14.0,13.85,13.85,123.0,8601,0.27542838836669914,126,0.3452054794520548,0.0449647021212995,AAPL261218C00320000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,325.0,11.85,12.1,11.975,11.95,19.0,5676,0.2727123510742187,126,0.3452054794520548,0.06046888865726478,AAPL261218C00325000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,330.0,10.15,10.45,10.3,10.35,81.0,17185,0.2710033837890625,126,0.3452054794520548,0.07573636078805325,AAPL261218C00330000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,335.0,8.65,8.95,8.8,8.84,178.0,6434,0.2689587265014648,126,0.3452054794520548,0.09077423815259379,AAPL261218C00335000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,340.0,7.4,7.6,7.5,7.45,236.0,7408,0.2667004483032227,126,0.3452054794520548,0.10558932393773446,AAPL261218C00340000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,345.0,6.3,6.45,6.375,6.34,102.0,5761,0.26520510192871094,126,0.3452054794520548,0.12018812335888716,AAPL261218C00345000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,350.0,5.35,5.5,5.425,5.45,166.0,19999,0.26486941192626956,126,0.3452054794520548,0.1345768608109868,AAPL261218C00350000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,360.0,3.75,3.9,3.825,3.86,252.0,11113,0.26306889282226564,126,0.3452054794520548,0.16274773777768298,AAPL261218C00360000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,370.0,2.69,2.8,2.745,2.76,507.0,6164,0.2637402728271484,126,0.3452054794520548,0.19014671196579747,AAPL261218C00370000,305.92999267578125,0.0034648449821112104,0.037969931251628626
